Date,Product_ID,Category,Price,Discount,On_Promotion,Weekend,Month,DayOfWeek,Current_Stock,Sales_Quantity,Revenue,Supplier_Lead_Time,Stockout_Risk,Yesterday_Sales,Avg_Sales_7Days
2025-05-01,SKU_0057,Apparel,77.56,0,0,0,5,3,116,91,7057.96,6,0,92,111.86
2025-05-02,SKU_0057,Apparel,77.56,0,0,0,5,4,114,95,7368.2,6,0,91,112.0
2025-05-03,SKU_0057,Apparel,77.56,0,0,1,5,5,160,128,9927.68,6,0,95,105.14
2025-05-04,SKU_0057,Apparel,77.56,0,0,1,5,6,137,131,10160.36,6,1,128,105.43
2025-05-05,SKU_0057,Apparel,77.56,0,0,0,5,0,120,98,7600.88,6,0,131,105.14
2025-05-06,SKU_0057,Apparel,77.56,5,1,0,5,1,164,140,10315.48,6,1,98,110.71
2025-05-07,SKU_0057,Apparel,77.56,0,0,0,5,2,132,101,7833.56,6,0,140,112.0
2025-05-08,SKU_0057,Apparel,77.56,0,0,0,5,3,124,94,7290.64,6,0,101,112.43
2025-05-09,SKU_0057,Apparel,77.56,0,0,0,5,4,107,95,7368.2,6,1,94,112.43
2025-05-10,SKU_0057,Apparel,77.56,0,0,1,5,5,138,128,9927.68,6,1,95,112.43
2025-05-11,SKU_0057,Apparel,77.56,0,0,1,5,6,150,124,9617.44,6,0,128,111.43
2025-05-12,SKU_0057,Apparel,77.56,0,0,0,5,0,92,92,7135.52,6,1,124,110.57
2025-05-13,SKU_0057,Apparel,77.56,0,0,0,5,1,100,101,7833.56,6,1,92,105.0
2025-05-14,SKU_0057,Apparel,77.56,0,0,0,5,2,102,96,7445.76,6,1,101,104.29
2025-05-15,SKU_0057,Apparel,77.56,0,0,0,5,3,112,95,7368.2,6,1,96,104.43
2025-05-16,SKU_0057,Apparel,77.56,0,0,0,5,4,110,100,7756.0,6,1,95,105.14
2025-05-17,SKU_0057,Apparel,77.56,20,1,1,5,5,186,176,10920.45,6,1,100,112.0
2025-05-18,SKU_0057,Apparel,77.56,0,0,1,5,6,136,128,9927.68,6,1,176,112.57
2025-05-19,SKU_0057,Apparel,77.56,0,0,0,5,0,123,91,7057.96,6,0,128,112.43
2025-05-20,SKU_0057,Apparel,77.56,0,0,0,5,1,114,93,7213.08,6,0,91,111.29
2025-05-21,SKU_0057,Apparel,77.56,20,1,0,5,2,180,146,9059.01,6,0,93,118.43
2025-05-22,SKU_0057,Apparel,77.56,10,1,0,5,3,183,145,10121.58,6,0,146,125.57
2025-05-23,SKU_0057,Apparel,77.56,0,0,0,5,4,106,95,7368.2,6,1,145,124.86
2025-05-24,SKU_0057,Apparel,77.56,0,0,1,5,5,134,125,9695.0,6,1,95,117.57
2025-05-25,SKU_0057,Apparel,77.56,0,0,1,5,6,146,130,10082.8,6,1,125,117.86
2025-05-26,SKU_0057,Apparel,77.56,0,0,0,5,0,112,91,7057.96,6,0,130,117.86
2025-05-27,SKU_0057,Apparel,77.56,0,0,0,5,1,136,99,7678.44,6,0,91,118.71
2025-05-28,SKU_0057,Apparel,77.56,0,0,0,5,2,109,93,7213.08,6,1,99,111.14
2025-05-29,SKU_0057,Apparel,77.56,0,0,0,5,3,93,97,7523.32,6,1,93,104.29
2025-05-30,SKU_0057,Apparel,77.56,0,0,0,5,4,91,95,7368.2,6,1,97,104.29
2025-01-01,SKU_0058,Apparel,61.3,0,0,0,1,2,117,97,5946.1,5,0,0,97.0
2025-01-02,SKU_0058,Apparel,61.3,0,0,0,1,3,121,97,5946.1,5,0,97,97.0
2025-01-03,SKU_0058,Apparel,61.3,25,1,0,1,4,153,149,6850.27,5,1,97,114.33
2025-01-04,SKU_0058,Apparel,61.3,0,0,1,1,5,167,138,8459.4,5,0,149,120.25
2025-01-05,SKU_0058,Apparel,61.3,5,1,1,1,6,212,189,11006.42,5,1,138,134.0
2025-01-06,SKU_0058,Apparel,61.3,0,0,0,1,0,133,106,6497.8,5,0,189,129.33
2025-01-07,SKU_0058,Apparel,61.3,10,1,0,1,1,186,150,8275.5,5,0,106,132.29
2025-01-08,SKU_0058,Apparel,61.3,0,0,0,1,2,99,98,6007.4,5,1,150,132.43
2025-01-09,SKU_0058,Apparel,61.3,0,0,0,1,3,134,103,6313.9,5,0,98,133.29
2025-01-10,SKU_0058,Apparel,61.3,10,1,0,1,4,188,149,8220.33,5,0,103,133.29
2025-01-11,SKU_0058,Apparel,61.3,0,0,1,1,5,168,138,8459.4,5,0,149,133.29
2025-01-12,SKU_0058,Apparel,61.3,0,0,1,1,6,132,141,8643.3,5,1,138,126.43
2025-01-13,SKU_0058,Apparel,61.3,0,0,0,1,0,134,106,6497.8,5,0,141,126.43
2025-01-14,SKU_0058,Apparel,61.3,0,0,0,1,1,115,100,6130.0,5,1,106,119.29
2025-01-15,SKU_0058,Apparel,61.3,0,0,0,1,2,118,101,6191.3,5,1,100,119.71
2025-01-16,SKU_0058,Apparel,61.3,0,0,0,1,3,116,104,6375.2,5,1,101,119.86
2025-01-17,SKU_0058,Apparel,61.3,0,0,0,1,4,128,100,6130.0,5,0,104,112.86
2025-01-18,SKU_0058,Apparel,61.3,0,0,1,1,5,173,135,8275.5,5,0,100,112.43
2025-01-19,SKU_0058,Apparel,61.3,0,0,1,1,6,145,133,8152.9,5,1,135,111.29
2025-01-20,SKU_0058,Apparel,61.3,10,1,0,1,0,176,148,8165.16,5,1,133,117.29
2025-01-21,SKU_0058,Apparel,61.3,0,0,0,1,1,134,104,6375.2,5,0,148,117.86
2025-01-22,SKU_0058,Apparel,61.3,0,0,0,1,2,122,100,6130.0,5,0,104,117.71
2025-01-23,SKU_0058,Apparel,61.3,0,0,0,1,3,128,104,6375.2,5,0,100,117.71
2025-01-24,SKU_0058,Apparel,61.3,0,0,0,1,4,120,105,6436.5,5,1,104,118.43
2025-01-25,SKU_0058,Apparel,61.3,0,0,1,1,5,162,138,8459.4,5,1,105,118.86
2025-01-26,SKU_0058,Apparel,61.3,0,0,1,1,6,148,135,8275.5,5,1,138,119.14
2025-01-27,SKU_0058,Apparel,61.3,0,0,0,1,0,129,96,5884.8,5,0,135,111.71
2025-01-28,SKU_0058,Apparel,61.3,5,1,0,1,1,187,148,8618.78,5,0,96,118.0
2025-01-29,SKU_0058,Apparel,61.3,10,1,0,1,2,166,146,8054.82,5,1,148,124.57
2025-01-30,SKU_0058,Apparel,61.3,25,1,0,1,3,177,151,6942.22,5,1,146,131.29
2025-01-31,SKU_0058,Apparel,61.3,0,0,0,1,4,125,99,6068.7,5,0,151,130.43
2025-02-01,SKU_0058,Apparel,61.3,0,0,1,2,5,143,132,8091.6,5,1,99,129.57
2025-02-02,SKU_0058,Apparel,61.3,0,0,1,2,6,124,131,8030.3,5,1,132,129.0
2025-02-03,SKU_0058,Apparel,61.3,0,0,0,2,0,94,103,6313.9,5,1,131,130.0
2025-02-04,SKU_0058,Apparel,61.3,0,0,0,2,1,95,102,6252.6,5,1,103,123.43
2025-02-05,SKU_0058,Apparel,61.3,0,0,0,2,2,117,103,6313.9,5,1,102,117.29
2025-02-06,SKU_0058,Apparel,61.3,0,0,0,2,3,144,105,6436.5,5,0,103,110.71
2025-02-07,SKU_0058,Apparel,61.3,0,0,0,2,4,110,104,6375.2,5,1,105,111.43
2025-02-08,SKU_0058,Apparel,61.3,0,0,1,2,5,168,132,8091.6,5,0,104,111.43
2025-02-09,SKU_0058,Apparel,61.3,0,0,1,2,6,156,134,8214.2,5,1,132,111.86
2025-02-10,SKU_0058,Apparel,61.3,20,1,0,2,0,161,149,7306.96,5,1,134,118.43
2025-02-11,SKU_0058,Apparel,61.3,0,0,0,2,1,132,103,6313.9,5,0,149,118.57
2025-02-12,SKU_0058,Apparel,61.3,0,0,0,2,2,126,104,6375.2,5,0,103,118.71
2025-02-13,SKU_0058,Apparel,61.3,0,0,0,2,3,125,103,6313.9,5,0,104,118.43
2025-02-14,SKU_0058,Apparel,61.3,0,0,0,2,4,133,99,6068.7,5,0,103,117.71
2025-02-15,SKU_0058,Apparel,61.3,0,0,1,2,5,176,139,8520.7,5,0,99,118.71
2025-02-16,SKU_0058,Apparel,61.3,20,1,1,2,6,189,185,9072.4,5,1,139,126.0
2025-02-17,SKU_0058,Apparel,61.3,0,0,0,2,0,112,99,6068.7,5,1,185,118.86
2025-02-18,SKU_0058,Apparel,61.3,5,1,0,2,1,158,151,8793.48,5,1,99,125.71
2025-02-19,SKU_0058,Apparel,61.3,0,0,0,2,2,137,106,6497.8,5,0,151,126.0
2025-02-20,SKU_0058,Apparel,61.3,0,0,0,2,3,129,104,6375.2,5,0,106,126.14
2025-02-21,SKU_0058,Apparel,61.3,0,0,0,2,4,120,103,6313.9,5,1,104,126.71
2025-02-22,SKU_0058,Apparel,61.3,0,0,1,2,5,159,135,8275.5,5,1,103,126.14
2025-02-23,SKU_0058,Apparel,61.3,0,0,1,2,6,174,139,8520.7,5,0,135,119.57
2025-02-24,SKU_0058,Apparel,61.3,0,0,0,2,0,115,103,6313.9,5,1,139,120.14
2025-02-25,SKU_0058,Apparel,61.3,0,0,0,2,1,120,100,6130.0,5,0,103,112.86
2025-02-26,SKU_0058,Apparel,61.3,20,1,0,2,2,160,148,7257.92,5,1,100,118.86
2025-02-27,SKU_0058,Apparel,61.3,0,0,0,2,3,97,103,6313.9,5,1,148,118.71
2025-02-28,SKU_0058,Apparel,61.3,0,0,0,2,4,130,100,6130.0,5,0,103,118.29
2025-03-01,SKU_0058,Apparel,61.3,0,0,1,3,5,164,134,8214.2,5,0,100,118.14
2025-03-02,SKU_0058,Apparel,61.3,0,0,1,3,6,139,136,8336.8,5,1,134,117.71
2025-03-03,SKU_0058,Apparel,61.3,0,0,0,3,0,91,98,6007.4,5,1,136,117.0
2025-03-04,SKU_0058,Apparel,61.3,0,0,0,3,1,96,96,5884.8,5,1,98,116.43
2025-03-05,SKU_0058,Apparel,61.3,0,0,0,3,2,135,102,6252.6,5,0,96,109.86
2025-03-06,SKU_0058,Apparel,61.3,0,0,0,3,3,97,99,6068.7,5,1,102,109.29
2025-03-07,SKU_0058,Apparel,61.3,0,0,0,3,4,111,100,6130.0,5,1,99,109.29
2025-03-08,SKU_0058,Apparel,61.3,0,0,1,3,5,126,136,8336.8,5,1,100,109.57
2025-03-09,SKU_0058,Apparel,61.3,20,1,1,3,6,177,182,8925.28,5,1,136,116.14
2025-03-10,SKU_0058,Apparel,61.3,0,0,0,3,0,111,102,6252.6,5,1,182,116.71
2025-03-11,SKU_0058,Apparel,61.3,0,0,0,3,1,134,104,6375.2,5,0,102,117.86
2025-03-12,SKU_0058,Apparel,61.3,0,0,0,3,2,131,104,6375.2,5,0,104,118.14
2025-03-13,SKU_0058,Apparel,61.3,0,0,0,3,3,110,96,5884.8,5,1,104,117.71
2025-03-14,SKU_0058,Apparel,61.3,0,0,0,3,4,106,100,6130.0,5,1,96,117.71
2025-03-15,SKU_0058,Apparel,61.3,0,0,1,3,5,149,137,8398.1,5,1,100,117.86
2025-03-16,SKU_0058,Apparel,61.3,5,1,1,3,6,179,189,11006.42,5,1,137,118.86
2025-03-17,SKU_0058,Apparel,61.3,0,0,0,3,0,103,102,6252.6,5,1,189,118.86
2025-03-18,SKU_0058,Apparel,61.3,5,1,0,3,1,182,149,8677.02,5,0,102,125.29
2025-03-19,SKU_0058,Apparel,61.3,0,0,0,3,2,106,105,6436.5,5,1,149,125.43
2025-03-20,SKU_0058,Apparel,61.3,0,0,0,3,3,88,96,5884.8,5,1,105,125.43
2025-03-21,SKU_0058,Apparel,61.3,0,0,0,3,4,111,101,6191.3,5,1,96,125.57
2025-03-22,SKU_0058,Apparel,61.3,0,0,1,3,5,165,135,8275.5,5,0,101,125.29
2025-03-23,SKU_0058,Apparel,61.3,0,0,1,3,6,126,131,8030.3,5,1,135,117.0
2025-03-24,SKU_0058,Apparel,61.3,0,0,0,3,0,129,103,6313.9,5,0,131,117.14
2025-03-25,SKU_0058,Apparel,61.3,0,0,0,3,1,125,101,6191.3,5,0,103,110.29
2025-03-26,SKU_0058,Apparel,61.3,0,0,0,3,2,113,99,6068.7,5,1,101,109.43
2025-03-27,SKU_0058,Apparel,61.3,20,1,0,3,3,176,152,7454.08,5,1,99,117.43
2025-03-28,SKU_0058,Apparel,61.3,0,0,0,3,4,89,96,5884.8,5,1,152,116.71
2025-03-29,SKU_0058,Apparel,61.3,0,0,1,3,5,168,131,8030.3,5,0,96,116.14
2025-03-30,SKU_0058,Apparel,61.3,20,1,1,3,6,196,185,9072.4,5,1,131,123.86
2025-03-31,SKU_0058,Apparel,61.3,0,0,0,3,0,111,101,6191.3,5,1,185,123.57
2025-04-01,SKU_0058,Apparel,61.3,0,0,0,4,1,132,106,6497.8,5,0,101,124.29
2025-04-02,SKU_0058,Apparel,61.3,0,0,0,4,2,87,97,5946.1,5,1,106,124.0
2025-04-03,SKU_0058,Apparel,61.3,0,0,0,4,3,123,100,6130.0,5,0,97,116.57
2025-04-04,SKU_0058,Apparel,61.3,15,1,0,4,4,158,152,7919.96,5,1,100,124.57
2025-04-05,SKU_0058,Apparel,61.3,0,0,1,4,5,162,134,8214.2,5,0,152,125.0
2025-04-06,SKU_0058,Apparel,61.3,0,0,1,4,6,144,135,8275.5,5,1,134,117.86
2025-04-07,SKU_0058,Apparel,61.3,0,0,0,4,0,110,97,5946.1,5,1,135,117.29
2025-04-08,SKU_0058,Apparel,61.3,0,0,0,4,1,90,99,6068.7,5,1,97,116.29
2025-04-09,SKU_0058,Apparel,61.3,0,0,0,4,2,139,105,6436.5,5,0,99,117.43
2025-04-10,SKU_0058,Apparel,61.3,0,0,0,4,3,102,98,6007.4,5,1,105,117.14
2025-04-11,SKU_0058,Apparel,61.3,20,1,0,4,4,171,146,7159.84,5,1,98,116.29
2025-04-12,SKU_0058,Apparel,61.3,0,0,1,4,5,128,136,8336.8,5,1,146,116.57
2025-04-13,SKU_0058,Apparel,61.3,0,0,1,4,6,144,132,8091.6,5,1,136,116.14
2025-04-14,SKU_0058,Apparel,61.3,0,0,0,4,0,126,102,6252.6,5,0,132,116.86
2025-04-15,SKU_0058,Apparel,61.3,0,0,0,4,1,106,97,5946.1,5,1,102,116.57
2025-04-16,SKU_0058,Apparel,61.3,0,0,0,4,2,128,98,6007.4,5,0,97,115.57
2025-04-17,SKU_0058,Apparel,61.3,0,0,0,4,3,118,100,6130.0,5,1,98,115.86
2025-04-18,SKU_0058,Apparel,61.3,0,0,0,4,4,135,101,6191.3,5,0,100,109.43
2025-04-19,SKU_0058,Apparel,61.3,0,0,1,4,5,153,135,8275.5,5,1,101,109.29
2025-04-20,SKU_0058,Apparel,61.3,0,0,1,4,6,162,134,8214.2,5,0,135,109.57
2025-04-21,SKU_0058,Apparel,61.3,0,0,0,4,0,93,100,6130.0,5,1,134,109.29
2025-04-22,SKU_0058,Apparel,61.3,0,0,0,4,1,99,106,6497.8,5,1,100,110.57
2025-04-23,SKU_0058,Apparel,61.3,5,1,0,4,2,164,148,8618.78,5,1,106,117.71
2025-04-24,SKU_0058,Apparel,61.3,0,0,0,4,3,131,97,5946.1,5,0,148,117.29
2025-04-25,SKU_0058,Apparel,61.3,0,0,0,4,4,136,103,6313.9,5,0,97,117.57
2025-04-26,SKU_0058,Apparel,61.3,0,0,1,4,5,157,139,8520.7,5,1,103,118.14
2025-04-27,SKU_0058,Apparel,61.3,0,0,1,4,6,141,138,8459.4,5,1,139,118.71
2025-04-28,SKU_0058,Apparel,61.3,0,0,0,4,0,113,100,6130.0,5,1,138,118.71
2025-04-29,SKU_0058,Apparel,61.3,0,0,0,4,1,129,98,6007.4,5,0,100,117.57
2025-04-30,SKU_0058,Apparel,61.3,0,0,0,4,2,94,99,6068.7,5,1,98,110.57
2025-05-01,SKU_0058,Apparel,61.3,0,0,0,5,3,114,98,6007.4,5,1,99,110.71
2025-05-02,SKU_0058,Apparel,61.3,0,0,0,5,4,105,99,6068.7,5,1,98,110.14
2025-05-03,SKU_0058,Apparel,61.3,0,0,1,5,5,130,137,8398.1,5,1,99,109.86
2025-05-04,SKU_0058,Apparel,61.3,0,0,1,5,6,142,141,8643.3,5,1,137,110.29
2025-05-05,SKU_0058,Apparel,61.3,0,0,0,5,0,139,106,6497.8,5,0,141,111.14
2025-05-06,SKU_0058,Apparel,61.3,0,0,0,5,1,125,96,5884.8,5,0,106,110.86
2025-05-07,SKU_0058,Apparel,61.3,0,0,0,5,2,136,104,6375.2,5,0,96,111.57
2025-05-08,SKU_0058,Apparel,61.3,0,0,0,5,3,124,100,6130.0,5,0,104,111.86
2025-05-09,SKU_0058,Apparel,61.3,0,0,0,5,4,117,105,6436.5,5,1,100,112.71
2025-05-10,SKU_0058,Apparel,61.3,0,0,1,5,5,147,138,8459.4,5,1,105,112.86
2025-05-11,SKU_0058,Apparel,61.3,0,0,1,5,6,166,135,8275.5,5,0,138,112.0
2025-05-12,SKU_0058,Apparel,61.3,20,1,0,5,0,182,152,7454.08,5,1,135,118.57
2025-05-13,SKU_0058,Apparel,61.3,0,0,0,5,1,93,99,6068.7,5,1,152,119.0
2025-05-14,SKU_0058,Apparel,61.3,0,0,0,5,2,102,102,6252.6,5,1,99,118.71
2025-05-15,SKU_0058,Apparel,61.3,0,0,0,5,3,110,103,6313.9,5,1,102,119.14
2025-05-16,SKU_0058,Apparel,61.3,0,0,0,5,4,131,106,6497.8,5,0,103,119.29
2025-05-17,SKU_0058,Apparel,61.3,0,0,1,5,5,161,135,8275.5,5,1,106,118.86
2025-05-18,SKU_0058,Apparel,61.3,0,0,1,5,6,149,133,8152.9,5,1,135,118.57
2025-05-19,SKU_0058,Apparel,61.3,0,0,0,5,0,96,96,5884.8,5,1,133,110.57
2025-05-20,SKU_0058,Apparel,61.3,0,0,0,5,1,135,97,5946.1,5,0,96,110.29
2025-05-21,SKU_0058,Apparel,61.3,0,0,0,5,2,128,102,6252.6,5,0,97,110.29
2025-05-22,SKU_0058,Apparel,61.3,0,0,0,5,3,136,102,6252.6,5,0,102,110.14
2025-05-23,SKU_0058,Apparel,61.3,5,1,0,5,4,154,146,8502.31,5,1,102,115.86
2025-05-24,SKU_0058,Apparel,61.3,0,0,1,5,5,129,137,8398.1,5,1,146,116.14
2025-05-25,SKU_0058,Apparel,61.3,20,1,1,5,6,229,191,9366.64,5,1,137,124.43
2025-05-26,SKU_0058,Apparel,61.3,15,1,0,5,0,160,156,8128.38,5,1,191,133.0
2025-05-27,SKU_0058,Apparel,61.3,0,0,0,5,1,98,104,6375.2,5,1,156,134.0
2025-05-28,SKU_0058,Apparel,61.3,0,0,0,5,2,111,100,6130.0,5,1,104,133.71
2025-05-29,SKU_0058,Apparel,61.3,0,0,0,5,3,137,99,6068.7,5,0,100,133.29
2025-05-30,SKU_0058,Apparel,61.3,0,0,0,5,4,105,99,6068.7,5,1,99,126.57
2025-01-01,SKU_0059,Electronics,299.44,10,1,0,1,2,56,45,12127.32,3,0,0,45.0
2025-01-02,SKU_0059,Electronics,299.44,5,1,0,1,3,37,42,11947.66,3,1,45,43.5
2025-01-03,SKU_0059,Electronics,299.44,0,0,0,1,4,35,30,8983.2,3,1,42,39.0
2025-01-04,SKU_0059,Electronics,299.44,0,0,1,1,5,47,36,10779.84,3,0,30,38.25
2025-01-05,SKU_0059,Electronics,299.44,0,0,1,1,6,68,42,12576.48,3,0,36,39.0
2025-01-06,SKU_0059,Electronics,299.44,10,1,0,1,0,66,41,11049.34,3,0,42,39.33
2025-01-07,SKU_0059,Electronics,299.44,10,1,0,1,1,42,46,12396.82,3,1,41,40.29
2025-01-08,SKU_0059,Electronics,299.44,0,0,0,1,2,38,27,8084.88,3,0,46,37.71
2025-01-09,SKU_0059,Electronics,299.44,0,0,0,1,3,66,28,8384.32,3,0,27,35.71
2025-01-10,SKU_0059,Electronics,299.44,5,1,0,1,4,69,47,13370.0,3,0,28,38.14
2025-01-11,SKU_0059,Electronics,299.44,0,0,1,1,5,52,44,13175.36,3,1,47,39.29
2025-01-12,SKU_0059,Electronics,299.44,25,1,1,1,6,62,59,13250.22,3,1,44,41.71
2025-01-13,SKU_0059,Electronics,299.44,0,0,0,1,0,27,35,10480.4,3,1,59,40.86
2025-01-14,SKU_0059,Electronics,299.44,0,0,0,1,1,55,27,8084.88,3,0,35,38.14
2025-01-15,SKU_0059,Electronics,299.44,20,1,0,1,2,56,40,9582.08,3,0,27,40.0
2025-01-16,SKU_0059,Electronics,299.44,0,0,0,1,3,25,35,10480.4,3,1,40,41.0
2025-01-17,SKU_0059,Electronics,299.44,0,0,0,1,4,38,32,9582.08,3,1,35,38.86
2025-01-18,SKU_0059,Electronics,299.44,10,1,1,1,5,72,52,14013.79,3,0,32,40.0
2025-01-19,SKU_0059,Electronics,299.44,0,0,1,1,6,58,37,11079.28,3,0,52,36.86
2025-01-20,SKU_0059,Electronics,299.44,0,0,0,1,0,65,34,10180.96,3,0,37,36.71
2025-01-21,SKU_0059,Electronics,299.44,0,0,0,1,1,38,30,8983.2,3,0,34,37.14
2025-01-22,SKU_0059,Electronics,299.44,0,0,0,1,2,28,34,10180.96,3,1,30,36.29
2025-01-23,SKU_0059,Electronics,299.44,0,0,0,1,3,26,35,10480.4,3,1,34,36.29
2025-01-24,SKU_0059,Electronics,299.44,20,1,0,1,4,67,42,10061.18,3,0,35,37.71
2025-01-25,SKU_0059,Electronics,299.44,25,1,1,1,5,81,56,12576.48,3,0,42,38.29
2025-01-26,SKU_0059,Electronics,299.44,5,1,1,1,6,78,52,14792.34,3,0,56,40.43
2025-01-27,SKU_0059,Electronics,299.44,0,0,0,1,0,43,33,9881.52,3,0,52,40.29
2025-01-28,SKU_0059,Electronics,299.44,0,0,0,1,1,24,34,10180.96,3,1,33,40.86
2025-01-29,SKU_0059,Electronics,299.44,5,1,0,1,2,83,47,13370.0,3,0,34,42.71
2025-01-30,SKU_0059,Electronics,299.44,0,0,0,1,3,60,33,9881.52,3,0,47,42.43
2025-01-31,SKU_0059,Electronics,299.44,0,0,0,1,4,55,31,9282.64,3,0,33,40.86
2025-02-01,SKU_0059,Electronics,299.44,0,0,1,2,5,35,43,12875.92,3,1,31,39.0
2025-02-02,SKU_0059,Electronics,299.44,0,0,1,2,6,65,43,12875.92,3,0,43,37.71
2025-02-03,SKU_0059,Electronics,299.44,20,1,0,2,0,86,49,11738.05,3,0,43,40.0
2025-02-04,SKU_0059,Electronics,299.44,0,0,0,2,1,44,25,7486.0,3,0,49,38.71
2025-02-05,SKU_0059,Electronics,299.44,10,1,0,2,2,42,40,10779.84,3,1,25,37.71
2025-02-06,SKU_0059,Electronics,299.44,0,0,0,2,3,45,26,7785.44,3,0,40,36.71
2025-02-07,SKU_0059,Electronics,299.44,10,1,0,2,4,77,44,11857.82,3,0,26,38.57
2025-02-08,SKU_0059,Electronics,299.44,0,0,1,2,5,75,42,12576.48,3,0,44,38.43
2025-02-09,SKU_0059,Electronics,299.44,0,0,1,2,6,26,36,10779.84,3,1,42,37.43
2025-02-10,SKU_0059,Electronics,299.44,0,0,0,2,0,58,28,8384.32,3,0,36,34.43
2025-02-11,SKU_0059,Electronics,299.44,0,0,0,2,1,31,35,10480.4,3,1,28,35.86
2025-02-12,SKU_0059,Electronics,299.44,0,0,0,2,2,52,34,10180.96,3,0,35,35.0
2025-02-13,SKU_0059,Electronics,299.44,0,0,0,2,3,31,28,8384.32,3,1,34,35.29
2025-02-14,SKU_0059,Electronics,299.44,0,0,0,2,4,41,30,8983.2,3,0,28,33.29
2025-02-15,SKU_0059,Electronics,299.44,0,0,1,2,5,70,41,12277.04,3,0,30,33.14
2025-02-16,SKU_0059,Electronics,299.44,0,0,1,2,6,43,36,10779.84,3,1,41,33.14
2025-02-17,SKU_0059,Electronics,299.44,0,0,0,2,0,27,31,9282.64,3,1,36,33.57
2025-02-18,SKU_0059,Electronics,299.44,15,1,0,2,1,40,42,10690.01,3,1,31,34.57
2025-02-19,SKU_0059,Electronics,299.44,0,0,0,2,2,22,31,9282.64,3,1,42,34.14
2025-02-20,SKU_0059,Electronics,299.44,0,0,0,2,3,27,26,7785.44,3,1,31,33.86
2025-02-21,SKU_0059,Electronics,299.44,0,0,0,2,4,32,29,8683.76,3,1,26,33.71
2025-02-22,SKU_0059,Electronics,299.44,10,1,1,2,5,57,58,15630.77,3,1,29,36.14
2025-02-23,SKU_0059,Electronics,299.44,20,1,1,2,6,51,52,12456.7,3,1,58,38.43
2025-02-24,SKU_0059,Electronics,299.44,0,0,0,2,0,49,33,9881.52,3,0,52,38.71
2025-02-25,SKU_0059,Electronics,299.44,0,0,0,2,1,45,25,7486.0,3,0,33,36.29
2025-02-26,SKU_0059,Electronics,299.44,0,0,0,2,2,34,29,8683.76,3,1,25,36.0
2025-02-27,SKU_0059,Electronics,299.44,0,0,0,2,3,71,34,10180.96,3,0,29,37.14
2025-02-28,SKU_0059,Electronics,299.44,0,0,0,2,4,28,33,9881.52,3,1,34,37.71
2025-03-01,SKU_0059,Electronics,299.44,10,1,1,3,5,63,58,15630.77,3,1,33,37.71
2025-03-02,SKU_0059,Electronics,299.44,0,0,1,3,6,53,44,13175.36,3,0,58,36.57
2025-03-03,SKU_0059,Electronics,299.44,0,0,0,3,0,48,30,8983.2,3,0,44,36.14
2025-03-04,SKU_0059,Electronics,299.44,0,0,0,3,1,47,35,10480.4,3,0,30,37.57
2025-03-05,SKU_0059,Electronics,299.44,0,0,0,3,2,27,35,10480.4,3,1,35,38.43
2025-03-06,SKU_0059,Electronics,299.44,0,0,0,3,3,51,25,7486.0,3,0,35,37.14
2025-03-07,SKU_0059,Electronics,299.44,0,0,0,3,4,30,29,8683.76,3,1,25,36.57
2025-03-08,SKU_0059,Electronics,299.44,20,1,1,3,5,75,51,12217.15,3,0,29,35.57
2025-03-09,SKU_0059,Electronics,299.44,5,1,1,3,6,66,51,14507.87,3,0,51,36.57
2025-03-10,SKU_0059,Electronics,299.44,0,0,0,3,0,52,25,7486.0,3,0,51,35.86
2025-03-11,SKU_0059,Electronics,299.44,0,0,0,3,1,67,32,9582.08,3,0,25,35.43
2025-03-12,SKU_0059,Electronics,299.44,0,0,0,3,2,19,25,7486.0,3,1,32,34.0
2025-03-13,SKU_0059,Electronics,299.44,0,0,0,3,3,33,35,10480.4,3,1,25,35.43
2025-03-14,SKU_0059,Electronics,299.44,0,0,0,3,4,32,28,8384.32,3,1,35,35.29
2025-03-15,SKU_0059,Electronics,299.44,0,0,1,3,5,54,42,12576.48,3,0,28,34.0
2025-03-16,SKU_0059,Electronics,299.44,0,0,1,3,6,62,43,12875.92,3,0,42,32.86
2025-03-17,SKU_0059,Electronics,299.44,0,0,0,3,0,66,27,8084.88,3,0,43,33.14
2025-03-18,SKU_0059,Electronics,299.44,0,0,0,3,1,17,26,7785.44,3,1,27,32.29
2025-03-19,SKU_0059,Electronics,299.44,0,0,0,3,2,62,31,9282.64,3,0,26,33.14
2025-03-20,SKU_0059,Electronics,299.44,15,1,0,3,3,54,47,11962.63,3,1,31,34.86
2025-03-21,SKU_0059,Electronics,299.44,0,0,0,3,4,39,31,9282.64,3,0,47,35.29
2025-03-22,SKU_0059,Electronics,299.44,0,0,1,3,5,34,43,12875.92,3,1,31,35.43
2025-03-23,SKU_0059,Electronics,299.44,0,0,1,3,6,61,36,10779.84,3,0,43,34.43
2025-03-24,SKU_0059,Electronics,299.44,0,0,0,3,0,41,31,9282.64,3,0,36,35.0
2025-03-25,SKU_0059,Electronics,299.44,0,0,0,3,1,22,28,8384.32,3,1,31,35.29
2025-03-26,SKU_0059,Electronics,299.44,0,0,0,3,2,63,29,8683.76,3,0,28,35.0
2025-03-27,SKU_0059,Electronics,299.44,0,0,0,3,3,46,27,8084.88,3,0,29,32.14
2025-03-28,SKU_0059,Electronics,299.44,0,0,0,3,4,34,33,9881.52,3,1,27,32.43
